OrderID,OrderDate,CustomerID,Product,Category,Quantity,UnitPrice,Revenue,Profit
16184,2023-07-25,125,Vacuum Cleaner,Home & Kitchen,5,162.67,813.35,82.77
16185,2023-07-27,1622,Tennis Racket,Sports,3,97.71,293.13,71.87
16186,2022-04-22,1114,Shampoo,Beauty,2,190.35,380.7,38.6
16187,2022-02-19,2981,Smartwatch,Electronics,3,121.66,364.98,69.6
16188,2022-12-14,1794,Treadmill,Sports,2,28.15,56.3,13.99
16189,2023-01-27,4043,Cookware Set,Home & Kitchen,1,109.35,109.35,26.4
16190,2023-04-24,2830,Hair Dryer,Beauty,4,127.19,508.76,89.25
16191,2023-07-31,3717,Vacuum Cleaner,Home & Kitchen,3,84.65,253.95,58.36
16192,2022-01-20,912,Jeans,Clothing,2,179.62,359.24,46.04
16193,2024-01-22,2749,Blender,Home & Kitchen,2,199.49,398.98,114.21
16194,2022-02-04,393,Shampoo,Beauty,4,150.22,600.88,180.12
16195,2022-05-17,4323,Air Fryer,Home & Kitchen,1,175.46,175.46,29.75
16196,2023-08-29,4323,Treadmill,Sports,2,136.83,273.66,71.08
16197,2022-03-07,3057,Smartwatch,Electronics,5,185.37,926.85,197.76
16198,2023-04-17,4369,Tennis Racket,Sports,2,40.8,81.6,9.99
16199,2023-11-03,2154,Tennis Racket,Sports,5,120.73,603.65,150.79
16200,2022-05-20,649,Treadmill,Sports,5,118.33,591.65,88.8
16201,2023-04-30,441,Tennis Racket,Sports,1,21.94,21.94,4.66
16202,2022-01-08,940,Yoga Mat,Sports,3,168.46,505.38,73.15
16203,2022-10-23,3968,Blender,Home & Kitchen,2,139.04,278.08,53.93
16204,2024-01-16,3966,Headphones,Electronics,3,183.94,551.82,61.55
16205,2023-09-30,2951,Skincare Set,Beauty,2,192.63,385.26,42.09
16206,2023-10-16,1615,Sneakers,Clothing,5,107.66,538.3,91.28
16207,2023-05-03,1732,Hair Dryer,Beauty,1,37.67,37.67,7.79
16208,2022-06-10,3233,Tennis Racket,Sports,4,139.53,558.12,96.58
16209,2022-01-31,4212,Yoga Mat,Sports,4,120.93,483.72,92.67
16210,2022-12-21,4290,Laptop,Electronics,2,31.21,62.42,8.67
16211,2022-04-19,3870,Tennis Racket,Sports,5,140.33,701.65,187.77
16212,2023-03-21,3969,Microwave,Home & Kitchen,2,50.65,101.3,12.98
16213,2023-07-27,2501,T-Shirt,Clothing,2,162.42,324.84,36.61
16214,2023-02-05,4390,Tablet,Electronics,4,65.37,261.48,30.65
16215,2022-05-04,234,Air Fryer,Home & Kitchen,5,43.69,218.45,25.18
16216,2023-04-30,451,Perfume,Beauty,4,166.95,667.8,112.0
16217,2023-11-03,1823,Laptop,Electronics,3,12.51,37.53,6.6
16218,2023-04-20,1815,Jacket,Clothing,4,130.3,521.2,86.71
16219,2023-04-05,1509,Smartwatch,Electronics,4,196.11,784.44,102.27
16220,2022-11-14,418,Tennis Racket,Sports,3,86.08,258.24,60.39
16221,2022-01-15,3448,Smartphone,Electronics,3,16.29,48.87,6.99
16222,2022-10-29,4569,T-Shirt,Clothing,4,155.88,623.52,130.43
16223,2023-11-04,4761,T-Shirt,Clothing,3,63.5,190.5,42.88
16224,2022-09-30,4735,Jeans,Clothing,4,102.94,411.76,42.8
16225,2023-07-23,4073,Air Fryer,Home & Kitchen,3,48.32,144.96,16.95
16226,2022-03-28,3093,Tablet,Electronics,3,36.4,109.2,16.89
16227,2024-01-18,3980,Air Fryer,Home & Kitchen,5,69.87,349.35,55.32
16228,2022-10-07,3190,Treadmill,Sports,1,94.78,94.78,12.21
16229,2023-11-23,3939,Vacuum Cleaner,Home & Kitchen,4,61.04,244.16,57.64
16230,2024-01-17,3068,Hair Dryer,Beauty,1,96.36,96.36,20.27
16231,2022-03-15,3062,Laptop,Electronics,5,74.93,374.65,83.31
16232,2023-06-09,1095,Cycling Helmet,Sports,3,136.82,410.46,41.85
16233,2022-04-17,4851,Tablet,Electronics,1,120.78,120.78,35.19
16234,2023-09-02,1502,Hair Dryer,Beauty,5,60.41,302.05,39.14
16235,2022-04-17,3668,Smartphone,Electronics,4,82.44,329.76,75.19
16236,2023-03-15,4164,Hair Dryer,Beauty,5,172.21,861.05,222.65
16237,2023-07-20,1031,Jeans,Clothing,3,20.22,60.66,13.14
16238,2022-11-07,221,Tennis Racket,Sports,1,89.03,89.03,22.58
16239,2022-05-30,4966,Sneakers,Clothing,3,162.75,488.25,100.45
16240,2023-11-19,3025,Laptop,Electronics,4,197.69,790.76,104.5
16241,2022-09-06,2662,Hair Dryer,Beauty,5,127.67,638.35,90.9
16242,2022-07-14,3778,Hair Dryer,Beauty,2,30.81,61.62,8.05
16243,2023-01-20,1284,Treadmill,Sports,1,20.89,20.89,2.52
16244,2022-08-03,1565,T-Shirt,Clothing,3,61.2,183.6,50.94
16245,2024-01-17,1115,Cookware Set,Home & Kitchen,4,80.82,323.28,43.82
16246,2022-11-20,2729,Smartwatch,Electronics,1,156.2,156.2,34.39
16247,2022-11-18,4378,Treadmill,Sports,2,67.58,135.16,31.46
16248,2023-06-26,1513,Cycling Helmet,Sports,1,106.66,106.66,31.91
16249,2022-07-20,619,Air Fryer,Home & Kitchen,2,178.23,356.46,64.54
16250,2022-05-31,3149,Yoga Mat,Sports,2,41.94,83.88,24.92
16251,2022-08-20,4168,Headphones,Electronics,2,58.61,117.22,13.89
16252,2023-05-28,128,Sneakers,Clothing,2,102.42,204.84,42.02
16253,2023-02-07,3893,Perfume,Beauty,5,129.49,647.45,193.02
16254,2023-11-02,4353,Laptop,Electronics,1,167.23,167.23,29.46
16255,2023-12-30,4470,Air Fryer,Home & Kitchen,5,121.08,605.4,127.43
16256,2023-08-12,562,Shampoo,Beauty,4,120.15,480.6,75.63
16257,2022-12-22,826,Jacket,Clothing,1,132.99,132.99,26.9
16258,2023-10-16,4290,Dress,Clothing,1,166.56,166.56,45.32
16259,2023-11-13,2883,Tablet,Electronics,3,105.02,315.06,56.38
16260,2022-06-10,4749,Skincare Set,Beauty,5,41.94,209.7,55.69
16261,2022-03-07,2652,Makeup Kit,Beauty,1,11.77,11.77,2.81
16262,2023-07-10,2883,Blender,Home & Kitchen,2,114.6,229.2,35.41
16263,2023-09-28,2675,Air Fryer,Home & Kitchen,5,54.89,274.45,54.73
16264,2023-09-23,109,Headphones,Electronics,3,134.72,404.16,93.26
16265,2023-08-05,368,T-Shirt,Clothing,2,157.84,315.68,80.43
16266,2022-07-30,4499,Laptop,Electronics,2,153.23,306.46,39.82
16267,2023-12-05,3189,Yoga Mat,Sports,2,89.05,178.1,50.95
16268,2022-10-24,2107,Dress,Clothing,3,186.01,558.03,166.03
16269,2023-10-07,3374,Treadmill,Sports,1,107.86,107.86,16.0
16270,2023-11-10,2247,Perfume,Beauty,4,196.76,787.04,159.94
16271,2023-10-14,187,Treadmill,Sports,4,66.89,267.56,31.9
16272,2024-01-24,1233,Shampoo,Beauty,4,135.77,543.08,125.51
16273,2022-01-06,1775,Jeans,Clothing,3,113.45,340.35,97.38
16274,2022-01-09,1862,Treadmill,Sports,5,16.75,83.75,14.13
16275,2022-10-23,1726,Laptop,Electronics,2,30.01,60.02,13.14
16276,2023-09-25,1835,Jeans,Clothing,1,143.08,143.08,29.28
16277,2022-12-20,2257,Smartphone,Electronics,2,97.63,195.26,24.69
16278,2022-12-01,683,Headphones,Electronics,1,135.51,135.51,38.84
16279,2023-06-23,2750,Sneakers,Clothing,3,24.5,73.5,10.78
16280,2023-06-11,1423,Jacket,Clothing,3,48.26,144.78,35.71
16281,2022-07-29,4060,Air Fryer,Home & Kitchen,4,100.42,401.68,98.09
16282,2022-05-30,4658,Makeup Kit,Beauty,2,172.27,344.54,67.27
16283,2022-10-27,4214,Jacket,Clothing,1,85.49,85.49,21.28
16284,2022-05-06,1891,Jacket,Clothing,4,39.99,159.96,23.8
16285,2023-01-30,2280,Perfume,Beauty,2,80.55,161.1,41.63
16286,2022-03-18,2850,Yoga Mat,Sports,3,110.49,331.47,84.89
16287,2023-08-29,725,Headphones,Electronics,4,55.27,221.08,43.99
16288,2022-01-08,2577,Shampoo,Beauty,1,78.24,78.24,17.06
16289,2023-07-29,4962,T-Shirt,Clothing,3,62.62,187.86,45.3
16290,2023-07-28,2310,Blender,Home & Kitchen,1,197.2,197.2,36.74
16291,2023-10-09,4294,Yoga Mat,Sports,1,17.56,17.56,2.98
16292,2023-07-04,2053,Microwave,Home & Kitchen,4,148.94,595.76,90.44
16293,2022-05-03,1474,Microwave,Home & Kitchen,1,166.55,166.55,46.26
16294,2022-11-28,1498,Tennis Racket,Sports,5,153.26,766.3,173.7
16295,2022-07-17,1949,Skincare Set,Beauty,3,94.54,283.62,37.54
16296,2023-06-11,4541,Vacuum Cleaner,Home & Kitchen,2,148.96,297.92,83.41
16297,2022-08-21,4758,T-Shirt,Clothing,2,101.88,203.76,40.86
16298,2022-09-28,4072,Dress,Clothing,1,51.91,51.91,7.75
16299,2023-09-13,678,T-Shirt,Clothing,5,156.48,782.4,150.59
16300,2022-10-24,476,Microwave,Home & Kitchen,5,67.41,337.05,44.74
16301,2022-09-17,3601,Shampoo,Beauty,5,48.98,244.9,49.81
16302,2022-07-25,636,Hair Dryer,Beauty,1,21.35,21.35,6.05
16303,2023-03-16,1452,Vacuum Cleaner,Home & Kitchen,3,63.19,189.57,46.97
16304,2023-08-24,2773,Makeup Kit,Beauty,3,88.24,264.72,58.23
16305,2023-05-04,506,Vacuum Cleaner,Home & Kitchen,2,128.73,257.46,26.08
16306,2022-03-22,2916,Shampoo,Beauty,1,34.41,34.41,10.29
16307,2023-08-28,3443,Shampoo,Beauty,2,180.46,360.92,66.2
16308,2023-09-07,866,Headphones,Electronics,1,17.26,17.26,4.4
16309,2023-04-22,2690,Treadmill,Sports,3,32.4,97.2,24.1
16310,2023-08-25,2364,Vacuum Cleaner,Home & Kitchen,3,148.69,446.07,71.85
16311,2022-11-27,365,Skincare Set,Beauty,1,64.2,64.2,14.81
16312,2023-01-30,1485,Hair Dryer,Beauty,1,17.93,17.93,3.94
16313,2022-11-09,925,Blender,Home & Kitchen,4,44.79,179.16,26.96
16314,2023-09-02,4536,Blender,Home & Kitchen,3,177.12,531.36,148.42
16315,2023-12-03,4069,T-Shirt,Clothing,3,18.16,54.48,7.94
16316,2023-11-13,643,Headphones,Electronics,5,109.95,549.75,127.29
16317,2023-03-12,4782,Jacket,Clothing,1,109.44,109.44,21.18
16318,2022-10-04,698,Sneakers,Clothing,4,51.83,207.32,38.05
16319,2023-10-23,4223,T-Shirt,Clothing,1,142.63,142.63,20.28
16320,2022-11-20,971,Hair Dryer,Beauty,5,160.59,802.95,218.03
16321,2022-07-05,2053,Tennis Racket,Sports,1,20.6,20.6,2.69
16322,2023-04-18,115,Cookware Set,Home & Kitchen,1,103.54,103.54,22.72
16323,2022-07-09,2611,Laptop,Electronics,2,84.14,168.28,43.13
16324,2022-11-16,1305,Shampoo,Beauty,2,83.7,167.4,40.55
16325,2022-01-13,4715,Laptop,Electronics,2,164.24,328.48,82.34
16326,2022-03-28,98,Smartphone,Electronics,5,113.71,568.55,165.63
16327,2023-01-26,2687,Jeans,Clothing,5,191.41,957.05,97.52
16328,2023-05-15,4081,Laptop,Electronics,2,122.66,245.32,56.07
16329,2022-11-21,4186,Sneakers,Clothing,4,48.84,195.36,39.68
16330,2023-01-08,4996,Laptop,Electronics,3,26.27,78.81,22.85
16331,2022-08-08,4561,Vacuum Cleaner,Home & Kitchen,3,116.23,348.69,86.11
16332,2022-04-30,4980,Jeans,Clothing,2,96.43,192.86,51.94
16333,2023-06-18,4172,Smartphone,Electronics,4,114.17,456.68,123.76
16334,2022-07-03,2104,Treadmill,Sports,1,96.86,96.86,26.6
16335,2022-03-14,3527,Dumbbells,Sports,3,11.86,35.58,9.61
16336,2023-07-21,3383,Sneakers,Clothing,2,102.95,205.9,54.08
16337,2023-07-20,3052,Sneakers,Clothing,3,15.51,46.53,5.71
16338,2022-12-02,3053,Sneakers,Clothing,2,199.32,398.64,103.32
16339,2024-01-25,2323,Air Fryer,Home & Kitchen,1,65.94,65.94,12.75
16340,2023-11-30,3951,Headphones,Electronics,1,61.94,61.94,17.95
16341,2022-12-29,1807,Sneakers,Clothing,3,180.08,540.24,141.31
16342,2023-08-03,33,Laptop,Electronics,4,40.93,163.72,45.47
16343,2022-06-18,3831,Perfume,Beauty,2,65.25,130.5,17.12
16344,2023-02-02,1864,Sneakers,Clothing,4,187.65,750.6,192.98
16345,2022-08-19,3789,Headphones,Electronics,3,176.07,528.21,87.12
16346,2022-12-18,948,Skincare Set,Beauty,3,122.46,367.38,89.11
16347,2022-12-14,1546,Laptop,Electronics,5,56.82,284.1,80.43
16348,2023-02-26,1422,Cookware Set,Home & Kitchen,1,166.57,166.57,21.96
16349,2022-05-22,989,Cycling Helmet,Sports,5,70.26,351.3,84.29
16350,2023-01-01,1882,Jacket,Clothing,3,181.32,543.96,71.76
16351,2023-05-03,4519,T-Shirt,Clothing,1,169.38,169.38,48.16
16352,2022-09-18,2583,Sneakers,Clothing,5,36.06,180.3,51.58
16353,2022-03-04,3399,Microwave,Home & Kitchen,4,97.06,388.24,100.35
16354,2023-07-18,2566,Smartwatch,Electronics,4,146.76,587.04,164.17
16355,2022-08-30,1293,Yoga Mat,Sports,4,162.04,648.16,104.26
16356,2023-10-25,3395,T-Shirt,Clothing,4,46.56,186.24,25.3
16357,2023-11-26,1261,Hair Dryer,Beauty,3,189.0,567.0,156.07
16358,2023-07-25,553,Dress,Clothing,2,16.57,33.14,3.33
16359,2022-07-12,2157,Skincare Set,Beauty,5,184.93,924.65,160.07
16360,2023-09-24,265,Smartwatch,Electronics,1,101.58,101.58,11.98
16361,2022-01-02,4440,Jeans,Clothing,2,62.91,125.82,28.49
16362,2022-08-30,4703,Perfume,Beauty,4,138.42,553.68,104.71
16363,2022-01-15,3956,T-Shirt,Clothing,5,118.92,594.6,86.28
16364,2022-08-29,1280,Microwave,Home & Kitchen,5,144.42,722.1,164.44
16365,2022-09-09,2177,Air Fryer,Home & Kitchen,1,85.1,85.1,9.15
16366,2022-11-16,1967,Makeup Kit,Beauty,1,103.03,103.03,15.31
16367,2022-11-24,1699,Dumbbells,Sports,3,47.6,142.8,36.29
16368,2022-07-07,2945,Makeup Kit,Beauty,5,162.04,810.2,127.42
16369,2023-08-09,479,Air Fryer,Home & Kitchen,5,131.95,659.75,126.19
16370,2022-08-10,4623,Hair Dryer,Beauty,1,191.49,191.49,50.85
16371,2023-03-16,4246,Tablet,Electronics,3,121.76,365.28,67.24
16372,2022-08-30,4541,Shampoo,Beauty,1,181.46,181.46,23.28
16373,2022-01-14,2247,Yoga Mat,Sports,4,191.9,767.6,85.19
16374,2022-08-15,1387,Laptop,Electronics,1,92.41,92.41,25.85
16375,2022-10-14,4926,Air Fryer,Home & Kitchen,1,191.9,191.9,50.04
16376,2022-02-12,4037,Cookware Set,Home & Kitchen,3,40.76,122.28,30.11
16377,2023-07-27,2787,Smartwatch,Electronics,4,143.5,574.0,163.84
16378,2022-05-16,149,Makeup Kit,Beauty,5,51.29,256.45,40.78
16379,2024-01-07,3622,Cookware Set,Home & Kitchen,1,135.78,135.78,35.04
16380,2023-02-21,4541,Dress,Clothing,1,112.68,112.68,26.59
16381,2023-08-13,1299,Headphones,Electronics,4,143.7,574.8,86.13
16382,2022-02-02,4440,Tablet,Electronics,2,180.53,361.06,74.86
16383,2022-10-17,2559,Shampoo,Beauty,3,120.4,361.2,78.0
16384,2023-08-30,1706,Treadmill,Sports,2,76.45,152.9,31.41
16385,2022-08-31,2947,Smartphone,Electronics,1,110.43,110.43,22.56
16386,2024-01-10,1198,Air Fryer,Home & Kitchen,3,134.0,402.0,52.54
16387,2022-10-07,4757,Makeup Kit,Beauty,1,195.11,195.11,25.03
16388,2023-03-22,1539,Skincare Set,Beauty,3,37.78,113.34,18.13
16389,2023-10-30,2232,Treadmill,Sports,3,147.14,441.42,125.29
16390,2023-10-05,4070,Smartwatch,Electronics,3,168.33,504.99,143.46
16391,2022-10-15,23,Yoga Mat,Sports,2,195.9,391.8,102.92
16392,2022-09-15,2484,Treadmill,Sports,1,95.47,95.47,11.04
16393,2023-12-21,2796,Treadmill,Sports,3,39.92,119.76,23.06
16394,2023-04-03,3474,Smartwatch,Electronics,3,118.16,354.48,84.95
16395,2022-06-20,299,Skincare Set,Beauty,4,159.11,636.44,107.2
16396,2023-01-27,4284,Jeans,Clothing,5,170.17,850.85,91.24
16397,2022-05-10,2190,Headphones,Electronics,4,133.78,535.12,77.21
16398,2023-03-25,3512,T-Shirt,Clothing,3,172.81,518.43,112.93
16399,2023-07-28,3348,Sneakers,Clothing,5,33.49,167.45,43.83
16400,2024-01-30,4955,Headphones,Electronics,4,89.49,357.96,78.25
16401,2022-06-27,711,Hair Dryer,Beauty,4,193.88,775.52,184.27
16402,2022-04-28,4347,Cookware Set,Home & Kitchen,3,166.73,500.19,98.86
16403,2023-07-21,3638,Shampoo,Beauty,5,177.87,889.35,146.98
16404,2023-05-25,909,Dumbbells,Sports,3,165.94,497.82,140.77
16405,2023-02-06,1557,Jacket,Clothing,5,192.61,963.05,215.51
16406,2023-07-17,858,Shampoo,Beauty,1,64.25,64.25,19.24
16407,2023-01-14,4344,Microwave,Home & Kitchen,1,19.88,19.88,2.03
16408,2022-04-02,3841,Smartphone,Electronics,1,80.48,80.48,17.23
16409,2023-04-05,2066,Tennis Racket,Sports,1,25.31,25.31,5.53
16410,2023-01-21,520,Smartwatch,Electronics,4,18.83,75.32,19.35
16411,2022-10-18,4895,Microwave,Home & Kitchen,4,185.53,742.12,218.89
16412,2023-01-24,3700,Dress,Clothing,2,129.64,259.28,49.07
16413,2023-01-31,914,Headphones,Electronics,3,25.48,76.44,18.83
16414,2022-10-28,4088,Sneakers,Clothing,2,48.49,96.98,13.84
16415,2023-12-08,15,Blender,Home & Kitchen,5,39.13,195.65,50.75
16416,2023-04-30,2911,Headphones,Electronics,3,194.19,582.57,125.24
16417,2023-06-08,4760,Tennis Racket,Sports,4,160.9,643.6,120.56
16418,2022-08-17,3316,Microwave,Home & Kitchen,2,138.4,276.8,38.23
16419,2022-06-20,2973,Tennis Racket,Sports,3,63.52,190.56,49.5
16420,2023-01-09,2004,Dress,Clothing,1,38.46,38.46,9.47
16421,2022-10-05,1457,Skincare Set,Beauty,2,184.14,368.28,92.46
16422,2022-02-11,2205,Makeup Kit,Beauty,3,56.53,169.59,23.25
16423,2023-06-18,1312,Tennis Racket,Sports,1,159.77,159.77,22.43
16424,2023-05-07,3277,Blender,Home & Kitchen,4,189.62,758.48,161.95
16425,2023-09-24,3058,Sneakers,Clothing,2,164.87,329.74,77.67
16426,2022-09-02,2362,T-Shirt,Clothing,4,150.43,601.72,126.96
16427,2023-11-17,4987,Smartphone,Electronics,4,126.29,505.16,133.54
16428,2023-03-05,1086,Dumbbells,Sports,1,91.11,91.11,15.79
16429,2022-02-24,1873,Blender,Home & Kitchen,2,111.22,222.44,31.44
16430,2022-02-01,3727,Laptop,Electronics,1,162.63,162.63,38.8
16431,2022-04-17,225,Yoga Mat,Sports,1,13.98,13.98,2.27
16432,2022-03-09,531,Jeans,Clothing,1,130.54,130.54,19.11
16433,2023-02-20,362,Vacuum Cleaner,Home & Kitchen,2,95.87,191.74,34.98
16434,2022-04-20,799,Cycling Helmet,Sports,2,109.9,219.8,52.1
16435,2023-08-09,4000,Headphones,Electronics,1,172.86,172.86,37.82
16436,2022-12-02,2217,Cookware Set,Home & Kitchen,4,77.98,311.92,87.02
16437,2022-01-22,3205,Jacket,Clothing,4,49.43,197.72,51.04
16438,2023-07-05,253,Sneakers,Clothing,1,181.35,181.35,32.03
16439,2023-11-21,1574,Perfume,Beauty,2,191.71,383.42,55.76
16440,2022-01-27,44,Smartphone,Electronics,5,154.62,773.1,128.76
16441,2022-04-20,2289,Air Fryer,Home & Kitchen,2,127.04,254.08,29.65
16442,2023-06-28,2152,Dumbbells,Sports,5,186.41,932.05,103.03
16443,2023-10-10,2480,Vacuum Cleaner,Home & Kitchen,5,103.57,517.85,82.72
16444,2022-05-06,1937,Sneakers,Clothing,4,56.27,225.08,38.77
16445,2023-12-19,3726,Yoga Mat,Sports,2,160.49,320.98,42.81
16446,2022-04-14,3002,Makeup Kit,Beauty,3,176.71,530.13,140.82
16447,2023-05-18,4008,Smartwatch,Electronics,2,41.27,82.54,11.07
16448,2023-04-26,4972,Smartphone,Electronics,5,88.12,440.6,101.92
16449,2022-09-08,1590,Perfume,Beauty,4,77.26,309.04,84.77
16450,2023-02-16,2682,Cycling Helmet,Sports,2,15.87,31.74,6.01
16451,2022-12-19,4065,Vacuum Cleaner,Home & Kitchen,4,45.39,181.56,42.31
16452,2022-03-26,2100,Dumbbells,Sports,5,148.81,744.05,188.2
16453,2023-07-17,3054,Dumbbells,Sports,1,168.58,168.58,22.86
16454,2023-01-08,3152,Jeans,Clothing,5,36.3,181.5,40.6
16455,2022-06-14,4779,Makeup Kit,Beauty,3,79.8,239.4,46.7
16456,2022-06-21,2835,T-Shirt,Clothing,1,25.36,25.36,3.62
16457,2023-09-29,3353,Dumbbells,Sports,2,155.37,310.74,65.92
16458,2023-03-25,3741,Perfume,Beauty,2,116.76,233.52,57.73
16459,2023-05-28,7,Jacket,Clothing,2,14.03,28.06,4.34
16460,2022-05-10,4628,Hair Dryer,Beauty,1,14.26,14.26,2.34
16461,2022-12-07,4142,Perfume,Beauty,2,75.3,150.6,25.05
16462,2023-02-06,886,Perfume,Beauty,4,134.92,539.68,138.1
16463,2022-03-09,44,Makeup Kit,Beauty,1,188.5,188.5,54.87
16464,2023-01-27,23,Air Fryer,Home & Kitchen,3,141.67,425.01,105.21
16465,2023-10-07,3084,Dumbbells,Sports,4,35.39,141.56,27.2
16466,2023-02-02,3581,Smartwatch,Electronics,5,133.16,665.8,96.87
16467,2022-09-01,1304,Blender,Home & Kitchen,1,102.51,102.51,28.44
16468,2023-11-07,3896,Jeans,Clothing,5,64.41,322.05,83.76
16469,2024-01-24,1247,Cycling Helmet,Sports,3,153.38,460.14,72.99
16470,2022-12-16,4144,Headphones,Electronics,1,86.18,86.18,8.93
16471,2023-03-16,2395,Laptop,Electronics,2,125.56,251.12,72.05
16472,2022-06-08,1704,Hair Dryer,Beauty,2,134.15,268.3,29.35
16473,2022-12-30,4895,Jacket,Clothing,4,100.27,401.08,42.8
16474,2023-04-28,2595,Yoga Mat,Sports,5,181.13,905.65,118.22
16475,2022-02-03,2848,Smartwatch,Electronics,2,68.74,137.48,19.19
16476,2022-03-21,1985,Treadmill,Sports,3,27.66,82.98,19.06
16477,2022-11-24,1112,Shampoo,Beauty,2,39.28,78.56,23.55
16478,2023-10-24,2700,Microwave,Home & Kitchen,1,159.01,159.01,18.61
16479,2022-07-09,1216,Smartphone,Electronics,2,138.52,277.04,55.15
16480,2023-06-04,2099,Makeup Kit,Beauty,4,20.29,81.16,15.1
16481,2022-03-26,4880,Air Fryer,Home & Kitchen,5,22.81,114.05,31.17
16482,2023-07-20,2040,Laptop,Electronics,2,126.58,253.16,47.23
16483,2023-08-10,4626,Laptop,Electronics,2,56.59,113.18,15.73
16484,2023-04-23,1864,Air Fryer,Home & Kitchen,3,72.19,216.57,57.78
16485,2022-11-21,2184,Laptop,Electronics,3,183.61,550.83,124.21
16486,2022-03-12,912,Microwave,Home & Kitchen,5,175.49,877.45,157.28
16487,2022-06-04,123,Dress,Clothing,4,190.97,763.88,125.01
16488,2022-11-21,4889,Microwave,Home & Kitchen,5,130.51,652.55,152.07
16489,2022-05-17,4193,Blender,Home & Kitchen,1,83.31,83.31,11.19
16490,2023-05-23,4328,Yoga Mat,Sports,5,85.94,429.7,43.4
16491,2024-01-15,483,Dress,Clothing,2,24.1,48.2,8.93
16492,2022-07-20,2662,Smartwatch,Electronics,1,167.96,167.96,28.41
16493,2023-08-30,3717,Air Fryer,Home & Kitchen,5,20.21,101.05,27.07
16494,2022-09-18,451,Makeup Kit,Beauty,3,183.04,549.12,103.81
16495,2022-08-02,1245,Perfume,Beauty,2,21.36,42.72,8.01
16496,2023-04-27,2203,Air Fryer,Home & Kitchen,3,114.56,343.68,81.66
16497,2024-01-19,1921,Dress,Clothing,4,100.93,403.72,72.03
16498,2023-03-18,4147,Jacket,Clothing,4,26.82,107.28,12.1
16499,2023-01-29,833,Jacket,Clothing,4,34.43,137.72,32.28
16500,2022-12-19,876,Jeans,Clothing,3,152.96,458.88,109.3
16501,2023-04-28,1830,Laptop,Electronics,1,43.48,43.48,4.85
16502,2023-01-10,2905,Cycling Helmet,Sports,2,181.2,362.4,57.15
16503,2023-09-21,2895,Tablet,Electronics,2,92.11,184.22,40.08
16504,2022-10-17,4005,Dumbbells,Sports,1,89.94,89.94,16.23
16505,2022-09-07,3203,Air Fryer,Home & Kitchen,2,121.9,243.8,47.05
16506,2023-10-30,26,Hair Dryer,Beauty,4,50.09,200.36,56.29
16507,2022-12-05,3533,Air Fryer,Home & Kitchen,5,63.36,316.8,66.07
16508,2023-01-21,338,Headphones,Electronics,5,63.9,319.5,68.12
16509,2022-06-23,2601,Sneakers,Clothing,5,77.9,389.5,116.36
16510,2024-01-21,538,Treadmill,Sports,1,163.34,163.34,28.64
16511,2023-04-05,3775,Smartwatch,Electronics,3,41.02,123.06,31.45
16512,2022-06-08,1687,Dress,Clothing,3,18.09,54.27,6.68
16513,2022-09-08,1748,Makeup Kit,Beauty,4,79.98,319.92,32.18
16514,2022-08-27,12,Air Fryer,Home & Kitchen,2,113.79,227.58,51.6
16515,2023-06-26,1612,Shampoo,Beauty,4,103.2,412.8,50.85
16516,2024-01-01,3574,Perfume,Beauty,5,43.32,216.6,35.67
16517,2022-11-13,131,Dumbbells,Sports,1,29.92,29.92,4.61
16518,2022-12-21,720,Jeans,Clothing,3,195.35,586.05,146.85
16519,2023-07-10,4901,Hair Dryer,Beauty,4,162.34,649.36,92.65
16520,2023-10-01,506,Laptop,Electronics,3,126.94,380.82,90.76
16521,2023-04-23,2616,Dumbbells,Sports,3,58.77,176.31,19.16
16522,2023-04-24,1246,Jacket,Clothing,4,33.72,134.88,23.29
16523,2024-01-06,2024,Dumbbells,Sports,4,154.62,618.48,114.08
16524,2022-09-30,905,Tablet,Electronics,5,140.16,700.8,149.23
16525,2022-06-10,128,Dress,Clothing,2,173.83,347.66,78.49
16526,2023-07-20,2315,Jeans,Clothing,3,52.73,158.19,19.0
16527,2023-10-23,354,Air Fryer,Home & Kitchen,1,77.92,77.92,22.35
16528,2024-01-19,3862,Sneakers,Clothing,4,152.36,609.44,162.66
16529,2022-09-27,1658,Hair Dryer,Beauty,3,43.78,131.34,14.45
16530,2023-08-14,315,Makeup Kit,Beauty,1,108.8,108.8,16.63
16531,2022-07-03,1777,Headphones,Electronics,1,179.08,179.08,51.53
16532,2023-04-04,4840,Headphones,Electronics,5,132.88,664.4,184.11
16533,2022-10-02,906,Cookware Set,Home & Kitchen,2,123.93,247.86,37.82
16534,2023-01-12,2614,Smartwatch,Electronics,4,188.33,753.32,171.97
16535,2022-04-10,1332,Tennis Racket,Sports,4,125.75,503.0,116.31
16536,2022-01-31,2635,Yoga Mat,Sports,1,188.62,188.62,54.96
16537,2022-06-05,2087,Tablet,Electronics,2,73.84,147.68,30.48
16538,2022-11-05,325,Sneakers,Clothing,4,54.24,216.96,57.14
16539,2023-09-10,1529,Perfume,Beauty,2,68.25,136.5,27.14
16540,2023-05-28,1590,Dumbbells,Sports,5,12.58,62.9,10.11
16541,2023-03-24,2298,Smartwatch,Electronics,4,107.47,429.88,90.78
16542,2023-10-08,948,Dumbbells,Sports,2,103.52,207.04,45.41
16543,2023-06-18,696,Tablet,Electronics,2,95.45,190.9,32.77
